nSeq,I1,I2,O1,O2,A1,A2,A3,A4,A5,A6,timestamp_epoch_ms,classification
0.0,0.0,0.0,0.0,0.0,510.0,512.0,0.0,408.0,39.0,2.0,1762176157640.0,neutral
1.0,0.0,0.0,0.0,0.0,505.0,513.0,0.0,410.0,39.0,2.0,1762176157641.0,neutral
2.0,0.0,0.0,0.0,0.0,512.0,512.0,0.0,403.0,39.0,2.0,1762176157642.0,neutral
3.0,0.0,0.0,0.0,0.0,514.0,513.0,0.0,386.0,39.0,2.0,1762176157643.0,neutral
4.0,0.0,0.0,0.0,0.0,511.0,512.0,0.0,358.0,38.0,2.0,1762176157644.0,neutral
5.0,0.0,0.0,0.0,0.0,510.0,513.0,0.0,323.0,39.0,2.0,1762176157645.0,neutral
6.0,0.0,0.0,0.0,0.0,507.0,515.0,0.0,292.0,39.0,2.0,1762176157646.0,neutral
7.0,0.0,0.0,0.0,0.0,511.0,515.0,0.0,273.0,38.0,2.0,1762176157647.0,neutral
8.0,0.0,0.0,0.0,0.0,515.0,516.0,1.0,284.0,39.0,2.0,1762176157648.0,neutral
9.0,0.0,0.0,0.0,0.0,507.0,514.0,0.0,338.0,39.0,2.0,1762176157649.0,neutral
10.0,0.0,0.0,0.0,0.0,512.0,514.0,0.0,405.0,39.0,2.0,1762176157650.0,neutral
11.0,0.0,0.0,0.0,0.0,504.0,515.0,0.0,479.0,39.0,2.0,1762176157651.0,neutral
12.0,0.0,0.0,0.0,0.0,508.0,513.0,1.0,548.0,39.0,2.0,1762176157652.0,neutral
13.0,0.0,0.0,0.0,0.0,510.0,511.0,0.0,617.0,39.0,2.0,1762176157653.0,neutral
14.0,0.0,0.0,0.0,0.0,505.0,511.0,0.0,676.0,39.0,2.0,1762176157654.0,neutral
15.0,0.0,0.0,0.0,0.0,516.0,511.0,0.0,724.0,39.0,2.0,1762176157655.0,neutral
0.0,0.0,0.0,0.0,0.0,510.0,511.0,1.0,774.0,39.0,2.0,1762176157656.0,blink
1.0,0.0,0.0,0.0,0.0,510.0,509.0,0.0,815.0,39.0,2.0,1762176157657.0,blink
2.0,0.0,0.0,0.0,0.0,511.0,509.0,0.0,864.0,38.0,2.0,1762176157658.0,blink
3.0,0.0,0.0,0.0,0.0,506.0,511.0,0.0,916.0,38.0,2.0,1762176157659.0,blink
4.0,0.0,0.0,0.0,0.0,513.0,513.0,1.0,966.0,39.0,2.0,1762176157660.0,blink
5.0,0.0,0.0,0.0,0.0,507.0,510.0,0.0,1017.0,39.0,2.0,1762176157661.0,left
6.0,0.0,0.0,0.0,0.0,515.0,511.0,0.0,1018.0,39.0,2.0,1762176157662.0,left
7.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,1018.0,39.0,2.0,1762176157663.0,left
8.0,0.0,0.0,0.0,0.0,512.0,511.0,0.0,1018.0,39.0,2.0,1762176157664.0,left
9.0,0.0,0.0,0.0,0.0,515.0,512.0,0.0,1018.0,39.0,2.0,1762176157665.0,left
10.0,0.0,0.0,0.0,0.0,509.0,512.0,0.0,1018.0,39.0,2.0,1762176157666.0,left
11.0,0.0,0.0,0.0,0.0,501.0,513.0,0.0,1018.0,39.0,2.0,1762176157667.0,left
12.0,0.0,0.0,0.0,0.0,503.0,513.0,1.0,1019.0,39.0,2.0,1762176157668.0,left
13.0,0.0,0.0,0.0,0.0,510.0,511.0,0.0,1018.0,39.0,2.0,1762176157669.0,left
14.0,0.0,0.0,0.0,0.0,505.0,512.0,0.0,1018.0,39.0,2.0,1762176157670.0,left
15.0,0.0,0.0,0.0,0.0,511.0,513.0,0.0,1018.0,39.0,2.0,1762176157671.0,left
0.0,0.0,0.0,0.0,0.0,513.0,512.0,1.0,1018.0,39.0,2.0,1762176157672.0,left
1.0,0.0,0.0,0.0,0.0,512.0,511.0,0.0,1018.0,39.0,2.0,1762176157673.0,left
2.0,0.0,0.0,0.0,0.0,513.0,513.0,0.0,1018.0,39.0,2.0,1762176157674.0,left
3.0,0.0,0.0,0.0,0.0,512.0,514.0,0.0,1018.0,38.0,2.0,1762176157675.0,left
4.0,0.0,0.0,0.0,0.0,511.0,512.0,1.0,1018.0,38.0,2.0,1762176157676.0,left
5.0,0.0,0.0,0.0,0.0,506.0,512.0,0.0,1018.0,39.0,2.0,1762176157677.0,left
6.0,0.0,0.0,0.0,0.0,516.0,515.0,0.0,1018.0,38.0,2.0,1762176157678.0,left
7.0,0.0,0.0,0.0,0.0,515.0,515.0,0.0,1018.0,39.0,2.0,1762176157679.0,left
8.0,0.0,0.0,0.0,0.0,511.0,517.0,1.0,1019.0,38.0,2.0,1762176157680.0,left
9.0,0.0,0.0,0.0,0.0,508.0,515.0,0.0,1018.0,39.0,2.0,1762176157681.0,left
10.0,0.0,0.0,0.0,0.0,514.0,513.0,0.0,1018.0,39.0,2.0,1762176157682.0,left
11.0,0.0,0.0,0.0,0.0,506.0,515.0,0.0,1018.0,39.0,2.0,1762176157683.0,left
12.0,0.0,0.0,0.0,0.0,503.0,512.0,0.0,1018.0,38.0,2.0,1762176157684.0,left
13.0,0.0,0.0,0.0,0.0,504.0,513.0,0.0,1018.0,39.0,2.0,1762176157685.0,left
14.0,0.0,0.0,0.0,0.0,507.0,512.0,0.0,1018.0,39.0,2.0,1762176157686.0,left
15.0,0.0,0.0,0.0,0.0,511.0,513.0,0.0,1018.0,39.0,2.0,1762176157687.0,left
0.0,0.0,0.0,0.0,0.0,516.0,513.0,1.0,1019.0,39.0,2.0,1762176157688.0,left
1.0,0.0,0.0,0.0,0.0,508.0,511.0,0.0,1018.0,39.0,2.0,1762176157689.0,left
2.0,0.0,0.0,0.0,0.0,515.0,513.0,0.0,1018.0,39.0,2.0,1762176157690.0,left
3.0,0.0,0.0,0.0,0.0,511.0,514.0,0.0,1018.0,39.0,2.0,1762176157691.0,left
4.0,0.0,0.0,0.0,0.0,515.0,514.0,2.0,1019.0,39.0,2.0,1762176157692.0,left
5.0,0.0,0.0,0.0,0.0,515.0,512.0,0.0,1018.0,39.0,2.0,1762176157693.0,left
6.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,1018.0,39.0,2.0,1762176157694.0,left
7.0,0.0,0.0,0.0,0.0,508.0,512.0,0.0,1018.0,39.0,2.0,1762176157695.0,left
8.0,0.0,0.0,0.0,0.0,511.0,514.0,1.0,1019.0,38.0,2.0,1762176157696.0,left
9.0,0.0,0.0,0.0,0.0,512.0,512.0,0.0,1018.0,39.0,2.0,1762176157697.0,left
10.0,0.0,0.0,0.0,0.0,514.0,511.0,0.0,1018.0,39.0,2.0,1762176157698.0,left
11.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,1018.0,38.0,2.0,1762176157699.0,left
12.0,0.0,0.0,0.0,0.0,513.0,512.0,1.0,1018.0,38.0,2.0,1762176157700.0,left
13.0,0.0,0.0,0.0,0.0,506.0,513.0,0.0,1018.0,39.0,2.0,1762176157701.0,left
14.0,0.0,0.0,0.0,0.0,510.0,513.0,0.0,1018.0,39.0,2.0,1762176157702.0,left
15.0,0.0,0.0,0.0,0.0,503.0,514.0,0.0,1018.0,39.0,2.0,1762176157703.0,left
0.0,0.0,0.0,0.0,0.0,506.0,512.0,1.0,1018.0,39.0,2.0,1762176157704.0,left
1.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,1018.0,39.0,2.0,1762176157705.0,left
2.0,0.0,0.0,0.0,0.0,510.0,510.0,0.0,1018.0,39.0,2.0,1762176157706.0,left
3.0,0.0,0.0,0.0,0.0,507.0,512.0,0.0,1018.0,39.0,2.0,1762176157707.0,left
4.0,0.0,0.0,0.0,0.0,506.0,512.0,1.0,1019.0,39.0,2.0,1762176157708.0,left
5.0,0.0,0.0,0.0,0.0,513.0,511.0,0.0,1018.0,39.0,2.0,1762176157709.0,left
6.0,0.0,0.0,0.0,0.0,515.0,512.0,0.0,1018.0,39.0,2.0,1762176157710.0,left
7.0,0.0,0.0,0.0,0.0,513.0,512.0,0.0,1018.0,39.0,2.0,1762176157711.0,left
8.0,0.0,0.0,0.0,0.0,517.0,514.0,2.0,1019.0,39.0,2.0,1762176157712.0,left
9.0,0.0,0.0,0.0,0.0,509.0,513.0,0.0,1018.0,39.0,2.0,1762176157713.0,left
10.0,0.0,0.0,0.0,0.0,514.0,512.0,0.0,1018.0,39.0,2.0,1762176157714.0,left
11.0,0.0,0.0,0.0,0.0,510.0,513.0,0.0,1018.0,39.0,2.0,1762176157715.0,left
12.0,0.0,0.0,0.0,0.0,504.0,513.0,1.0,1018.0,39.0,2.0,1762176157716.0,left
13.0,0.0,0.0,0.0,0.0,511.0,512.0,0.0,1018.0,39.0,2.0,1762176157717.0,left
14.0,0.0,0.0,0.0,0.0,511.0,513.0,0.0,1018.0,39.0,2.0,1762176157718.0,left
15.0,0.0,0.0,0.0,0.0,513.0,512.0,0.0,1018.0,39.0,2.0,1762176157719.0,left
0.0,0.0,0.0,0.0,0.0,508.0,512.0,1.0,1019.0,38.0,2.0,1762176157720.0,left
1.0,0.0,0.0,0.0,0.0,508.0,511.0,0.0,1018.0,39.0,2.0,1762176157721.0,left
2.0,0.0,0.0,0.0,0.0,501.0,510.0,0.0,1018.0,39.0,2.0,1762176157722.0,left
3.0,0.0,0.0,0.0,0.0,508.0,512.0,0.0,1018.0,39.0,2.0,1762176157723.0,left
4.0,0.0,0.0,0.0,0.0,515.0,512.0,1.0,1018.0,38.0,2.0,1762176157724.0,left
5.0,0.0,0.0,0.0,0.0,510.0,512.0,0.0,1018.0,39.0,2.0,1762176157725.0,left
6.0,0.0,0.0,0.0,0.0,503.0,512.0,0.0,1018.0,39.0,2.0,1762176157726.0,left
7.0,0.0,0.0,0.0,0.0,504.0,513.0,0.0,1018.0,39.0,2.0,1762176157727.0,left
8.0,0.0,0.0,0.0,0.0,519.0,515.0,1.0,1019.0,39.0,2.0,1762176157728.0,left
9.0,0.0,0.0,0.0,0.0,508.0,513.0,0.0,1018.0,39.0,2.0,1762176157729.0,left
10.0,0.0,0.0,0.0,0.0,510.0,513.0,0.0,1018.0,39.0,2.0,1762176157730.0,left
11.0,0.0,0.0,0.0,0.0,512.0,513.0,0.0,1018.0,39.0,2.0,1762176157731.0,left
12.0,0.0,0.0,0.0,0.0,511.0,515.0,1.0,1018.0,38.0,2.0,1762176157732.0,left
13.0,0.0,0.0,0.0,0.0,508.0,514.0,0.0,1018.0,39.0,2.0,1762176157733.0,left
14.0,0.0,0.0,0.0,0.0,505.0,516.0,0.0,977.0,39.0,2.0,1762176157734.0,blink
15.0,0.0,0.0,0.0,0.0,507.0,515.0,0.0,955.0,38.0,2.0,1762176157735.0,blink
0.0,0.0,0.0,0.0,0.0,510.0,512.0,1.0,931.0,38.0,2.0,1762176157736.0,blink
1.0,0.0,0.0,0.0,0.0,507.0,513.0,0.0,908.0,39.0,2.0,1762176157737.0,blink
2.0,0.0,0.0,0.0,0.0,509.0,511.0,0.0,902.0,39.0,2.0,1762176157738.0,blink
3.0,0.0,0.0,0.0,0.0,520.0,510.0,0.0,903.0,39.0,2.0,1762176157739.0,blink
4.0,0.0,0.0,0.0,0.0,511.0,508.0,1.0,904.0,38.0,2.0,1762176157740.0,blink
5.0,0.0,0.0,0.0,0.0,515.0,509.0,0.0,914.0,39.0,2.0,1762176157741.0,blink
6.0,0.0,0.0,0.0,0.0,508.0,511.0,0.0,926.0,39.0,2.0,1762176157742.0,blink
7.0,0.0,0.0,0.0,0.0,512.0,512.0,0.0,940.0,39.0,2.0,1762176157743.0,blink
8.0,0.0,0.0,0.0,0.0,511.0,513.0,1.0,955.0,39.0,2.0,1762176157744.0,blink
9.0,0.0,0.0,0.0,0.0,510.0,512.0,0.0,942.0,39.0,2.0,1762176157745.0,blink
10.0,0.0,0.0,0.0,0.0,514.0,513.0,0.0,920.0,39.0,2.0,1762176157746.0,blink
11.0,0.0,0.0,0.0,0.0,509.0,515.0,0.0,892.0,39.0,2.0,1762176157747.0,blink
12.0,0.0,0.0,0.0,0.0,508.0,515.0,1.0,866.0,39.0,2.0,1762176157748.0,blink
13.0,0.0,0.0,0.0,0.0,513.0,515.0,0.0,842.0,39.0,2.0,1762176157749.0,blink
14.0,0.0,0.0,0.0,0.0,511.0,515.0,0.0,820.0,39.0,2.0,1762176157750.0,blink
15.0,0.0,0.0,0.0,0.0,513.0,517.0,0.0,816.0,38.0,2.0,1762176157751.0,blink
0.0,0.0,0.0,0.0,0.0,504.0,515.0,1.0,814.0,39.0,2.0,1762176157752.0,blink
1.0,0.0,0.0,0.0,0.0,505.0,515.0,0.0,808.0,39.0,2.0,1762176157753.0,blink
2.0,0.0,0.0,0.0,0.0,505.0,515.0,0.0,801.0,39.0,2.0,1762176157754.0,blink
3.0,0.0,0.0,0.0,0.0,509.0,516.0,0.0,799.0,39.0,2.0,1762176157755.0,blink
4.0,0.0,0.0,0.0,0.0,511.0,514.0,1.0,796.0,38.0,2.0,1762176157756.0,blink
5.0,0.0,0.0,0.0,0.0,512.0,511.0,0.0,787.0,39.0,2.0,1762176157757.0,blink
6.0,0.0,0.0,0.0,0.0,516.0,511.0,0.0,783.0,39.0,2.0,1762176157758.0,blink
7.0,0.0,0.0,0.0,0.0,509.0,512.0,0.0,770.0,39.0,2.0,1762176157759.0,blink
8.0,0.0,0.0,0.0,0.0,511.0,513.0,1.0,761.0,39.0,2.0,1762176157760.0,blink
9.0,0.0,0.0,0.0,0.0,514.0,515.0,0.0,761.0,39.0,2.0,1762176157761.0,blink
10.0,0.0,0.0,0.0,0.0,513.0,513.0,0.0,765.0,39.0,2.0,1762176157762.0,blink
11.0,0.0,0.0,0.0,0.0,512.0,514.0,0.0,766.0,39.0,2.0,1762176157763.0,blink
12.0,0.0,0.0,0.0,0.0,511.0,514.0,1.0,763.0,38.0,2.0,1762176157764.0,blink
13.0,0.0,0.0,0.0,0.0,517.0,515.0,0.0,764.0,39.0,2.0,1762176157765.0,blink
14.0,0.0,0.0,0.0,0.0,513.0,516.0,0.0,766.0,39.0,2.0,1762176157766.0,blink
15.0,0.0,0.0,0.0,0.0,503.0,515.0,0.0,769.0,39.0,2.0,1762176157767.0,blink
0.0,0.0,0.0,0.0,0.0,511.0,515.0,1.0,766.0,39.0,2.0,1762176157768.0,blink
1.0,0.0,0.0,0.0,0.0,505.0,511.0,0.0,758.0,39.0,2.0,1762176157769.0,blink
2.0,0.0,0.0,0.0,0.0,508.0,511.0,0.0,754.0,39.0,2.0,1762176157770.0,blink
3.0,0.0,0.0,0.0,0.0,502.0,511.0,0.0,751.0,39.0,2.0,1762176157771.0,blink
4.0,0.0,0.0,0.0,0.0,509.0,512.0,2.0,735.0,38.0,2.0,1762176157772.0,neutral
5.0,0.0,0.0,0.0,0.0,509.0,510.0,0.0,742.0,39.0,2.0,1762176157773.0,neutral
6.0,0.0,0.0,0.0,0.0,514.0,510.0,0.0,749.0,39.0,2.0,1762176157774.0,neutral
7.0,0.0,0.0,0.0,0.0,514.0,512.0,0.0,753.0,39.0,2.0,1762176157775.0,blink
8.0,0.0,0.0,0.0,0.0,508.0,512.0,1.0,743.0,39.0,2.0,1762176157776.0,neutral
9.0,0.0,0.0,0.0,0.0,512.0,512.0,0.0,724.0,39.0,2.0,1762176157777.0,neutral
10.0,0.0,0.0,0.0,0.0,520.0,512.0,0.0,694.0,39.0,2.0,1762176157778.0,neutral
11.0,0.0,0.0,0.0,0.0,513.0,512.0,0.0,660.0,39.0,2.0,1762176157779.0,neutral
12.0,0.0,0.0,0.0,0.0,513.0,513.0,1.0,631.0,38.0,2.0,1762176157780.0,neutral
13.0,0.0,0.0,0.0,0.0,506.0,513.0,0.0,619.0,39.0,2.0,1762176157781.0,neutral
14.0,0.0,0.0,0.0,0.0,508.0,514.0,0.0,615.0,39.0,2.0,1762176157782.0,neutral
15.0,0.0,0.0,0.0,0.0,509.0,512.0,0.0,611.0,38.0,2.0,1762176157783.0,neutral
0.0,0.0,0.0,0.0,0.0,505.0,511.0,1.0,618.0,39.0,2.0,1762176157784.0,neutral
1.0,0.0,0.0,0.0,0.0,500.0,512.0,0.0,634.0,39.0,2.0,1762176157785.0,neutral
2.0,0.0,0.0,0.0,0.0,508.0,513.0,0.0,646.0,39.0,2.0,1762176157786.0,neutral
3.0,0.0,0.0,0.0,0.0,507.0,514.0,0.0,659.0,39.0,2.0,1762176157787.0,neutral
4.0,0.0,0.0,0.0,0.0,510.0,514.0,1.0,664.0,39.0,2.0,1762176157788.0,neutral
5.0,0.0,0.0,0.0,0.0,512.0,510.0,0.0,666.0,39.0,2.0,1762176157789.0,neutral
6.0,0.0,0.0,0.0,0.0,516.0,510.0,0.0,668.0,39.0,2.0,1762176157790.0,neutral
7.0,0.0,0.0,0.0,0.0,509.0,510.0,0.0,672.0,39.0,2.0,1762176157791.0,neutral
8.0,0.0,0.0,0.0,0.0,507.0,510.0,1.0,668.0,38.0,2.0,1762176157792.0,neutral
9.0,0.0,0.0,0.0,0.0,504.0,511.0,0.0,658.0,39.0,2.0,1762176157793.0,neutral
10.0,0.0,0.0,0.0,0.0,521.0,513.0,0.0,657.0,39.0,2.0,1762176157794.0,neutral
11.0,0.0,0.0,0.0,0.0,517.0,513.0,0.0,618.0,39.0,2.0,1762176157795.0,neutral
12.0,0.0,0.0,0.0,0.0,511.0,511.0,1.0,591.0,39.0,2.0,1762176157796.0,neutral
13.0,0.0,0.0,0.0,0.0,511.0,512.0,0.0,567.0,39.0,2.0,1762176157797.0,neutral
14.0,0.0,0.0,0.0,0.0,513.0,513.0,0.0,555.0,39.0,2.0,1762176157798.0,neutral
15.0,0.0,0.0,0.0,0.0,510.0,512.0,0.0,556.0,39.0,2.0,1762176157799.0,neutral
0.0,0.0,0.0,0.0,0.0,508.0,512.0,1.0,559.0,39.0,2.0,1762176157800.0,neutral
1.0,0.0,0.0,0.0,0.0,504.0,511.0,0.0,556.0,39.0,2.0,1762176157801.0,neutral
2.0,0.0,0.0,0.0,0.0,513.0,511.0,0.0,550.0,39.0,2.0,1762176157802.0,neutral
3.0,0.0,0.0,0.0,0.0,508.0,512.0,0.0,558.0,38.0,2.0,1762176157803.0,neutral
4.0,0.0,0.0,0.0,0.0,506.0,511.0,1.0,570.0,39.0,2.0,1762176157804.0,neutral
5.0,0.0,0.0,0.0,0.0,505.0,511.0,0.0,585.0,39.0,2.0,1762176157805.0,neutral
6.0,0.0,0.0,0.0,0.0,514.0,511.0,0.0,597.0,39.0,2.0,1762176157806.0,neutral
7.0,0.0,0.0,0.0,0.0,504.0,511.0,0.0,608.0,39.0,2.0,1762176157807.0,neutral
8.0,0.0,0.0,0.0,0.0,502.0,509.0,1.0,608.0,38.0,2.0,1762176157808.0,neutral
9.0,0.0,0.0,0.0,0.0,508.0,508.0,0.0,596.0,38.0,2.0,1762176157809.0,neutral
10.0,0.0,0.0,0.0,0.0,517.0,510.0,0.0,582.0,39.0,2.0,1762176157810.0,neutral
11.0,0.0,0.0,0.0,0.0,512.0,510.0,0.0,567.0,39.0,2.0,1762176157811.0,neutral
12.0,0.0,0.0,0.0,0.0,511.0,511.0,1.0,537.0,39.0,2.0,1762176157812.0,neutral
13.0,0.0,0.0,0.0,0.0,512.0,510.0,0.0,496.0,39.0,2.0,1762176157813.0,neutral
14.0,0.0,0.0,0.0,0.0,512.0,510.0,0.0,464.0,39.0,2.0,1762176157814.0,neutral
15.0,0.0,0.0,0.0,0.0,517.0,510.0,0.0,444.0,39.0,2.0,1762176157815.0,neutral
0.0,0.0,0.0,0.0,0.0,515.0,510.0,1.0,443.0,39.0,2.0,1762176157816.0,neutral
1.0,0.0,0.0,0.0,0.0,507.0,508.0,0.0,459.0,39.0,2.0,1762176157817.0,neutral
2.0,0.0,0.0,0.0,0.0,504.0,511.0,0.0,476.0,39.0,2.0,1762176157818.0,neutral
3.0,0.0,0.0,0.0,0.0,509.0,511.0,0.0,491.0,38.0,2.0,1762176157819.0,neutral
4.0,0.0,0.0,0.0,0.0,503.0,511.0,1.0,505.0,38.0,2.0,1762176157820.0,neutral
5.0,0.0,0.0,0.0,0.0,505.0,511.0,0.0,511.0,39.0,2.0,1762176157821.0,neutral
6.0,0.0,0.0,0.0,0.0,509.0,512.0,0.0,530.0,39.0,2.0,1762176157822.0,neutral
7.0,0.0,0.0,0.0,0.0,519.0,512.0,0.0,529.0,39.0,2.0,1762176157823.0,neutral
8.0,0.0,0.0,0.0,0.0,511.0,514.0,1.0,532.0,39.0,2.0,1762176157824.0,neutral
9.0,0.0,0.0,0.0,0.0,513.0,511.0,0.0,531.0,39.0,2.0,1762176157825.0,neutral
10.0,0.0,0.0,0.0,0.0,511.0,512.0,0.0,520.0,39.0,2.0,1762176157826.0,neutral
11.0,0.0,0.0,0.0,0.0,510.0,511.0,0.0,497.0,39.0,2.0,1762176157827.0,neutral
12.0,0.0,0.0,0.0,0.0,510.0,511.0,0.0,475.0,39.0,2.0,1762176157828.0,neutral
13.0,0.0,0.0,0.0,0.0,516.0,511.0,0.0,454.0,39.0,2.0,1762176157829.0,neutral
14.0,0.0,0.0,0.0,0.0,505.0,511.0,0.0,439.0,39.0,2.0,1762176157830.0,neutral
15.0,0.0,0.0,0.0,0.0,504.0,510.0,0.0,419.0,39.0,2.0,1762176157831.0,neutral
0.0,0.0,0.0,0.0,0.0,512.0,511.0,1.0,411.0,38.0,2.0,1762176157832.0,neutral
1.0,0.0,0.0,0.0,0.0,510.0,509.0,0.0,417.0,39.0,2.0,1762176157833.0,neutral
2.0,0.0,0.0,0.0,0.0,506.0,509.0,0.0,429.0,39.0,2.0,1762176157834.0,neutral
3.0,0.0,0.0,0.0,0.0,510.0,509.0,0.0,449.0,39.0,2.0,1762176157835.0,neutral
4.0,0.0,0.0,0.0,0.0,509.0,511.0,0.0,470.0,39.0,2.0,1762176157836.0,neutral
5.0,0.0,0.0,0.0,0.0,505.0,509.0,0.0,479.0,39.0,2.0,1762176157837.0,neutral
6.0,0.0,0.0,0.0,0.0,505.0,510.0,0.0,486.0,39.0,2.0,1762176157838.0,neutral
7.0,0.0,0.0,0.0,0.0,511.0,512.0,0.0,488.0,39.0,2.0,1762176157839.0,neutral
8.0,0.0,0.0,0.0,0.0,511.0,511.0,1.0,487.0,39.0,2.0,1762176157840.0,neutral
9.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,489.0,39.0,2.0,1762176157841.0,neutral
10.0,0.0,0.0,0.0,0.0,508.0,512.0,0.0,492.0,39.0,2.0,1762176157842.0,neutral
11.0,0.0,0.0,0.0,0.0,510.0,513.0,0.0,493.0,39.0,2.0,1762176157843.0,neutral
12.0,0.0,0.0,0.0,0.0,517.0,512.0,1.0,498.0,38.0,2.0,1762176157844.0,neutral
13.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,492.0,39.0,2.0,1762176157845.0,neutral
14.0,0.0,0.0,0.0,0.0,507.0,512.0,0.0,479.0,39.0,2.0,1762176157846.0,neutral
15.0,0.0,0.0,0.0,0.0,515.0,510.0,0.0,459.0,39.0,2.0,1762176157847.0,neutral
0.0,0.0,0.0,0.0,0.0,508.0,510.0,0.0,431.0,39.0,2.0,1762176157848.0,neutral
1.0,0.0,0.0,0.0,0.0,509.0,510.0,0.0,412.0,39.0,2.0,1762176157849.0,neutral
2.0,0.0,0.0,0.0,0.0,507.0,510.0,0.0,407.0,39.0,2.0,1762176157850.0,neutral
3.0,0.0,0.0,0.0,0.0,507.0,511.0,0.0,403.0,39.0,2.0,1762176157851.0,neutral
4.0,0.0,0.0,0.0,0.0,519.0,513.0,1.0,404.0,38.0,2.0,1762176157852.0,neutral
5.0,0.0,0.0,0.0,0.0,503.0,512.0,0.0,406.0,39.0,2.0,1762176157853.0,neutral
6.0,0.0,0.0,0.0,0.0,510.0,514.0,0.0,408.0,39.0,2.0,1762176157854.0,neutral
7.0,0.0,0.0,0.0,0.0,513.0,513.0,0.0,410.0,38.0,2.0,1762176157855.0,neutral
8.0,0.0,0.0,0.0,0.0,509.0,513.0,0.0,410.0,39.0,2.0,1762176157856.0,neutral
9.0,0.0,0.0,0.0,0.0,511.0,514.0,0.0,423.0,39.0,2.0,1762176157857.0,neutral
10.0,0.0,0.0,0.0,0.0,508.0,513.0,0.0,412.0,39.0,2.0,1762176157858.0,neutral
11.0,0.0,0.0,0.0,0.0,512.0,514.0,0.0,414.0,39.0,2.0,1762176157859.0,neutral
12.0,0.0,0.0,0.0,0.0,508.0,512.0,1.0,420.0,39.0,2.0,1762176157860.0,neutral
13.0,0.0,0.0,0.0,0.0,508.0,512.0,0.0,425.0,39.0,2.0,1762176157861.0,neutral
14.0,0.0,0.0,0.0,0.0,514.0,513.0,0.0,430.0,39.0,2.0,1762176157862.0,neutral
15.0,0.0,0.0,0.0,0.0,519.0,515.0,0.0,437.0,39.0,2.0,1762176157863.0,neutral
0.0,0.0,0.0,0.0,0.0,506.0,513.0,0.0,438.0,39.0,2.0,1762176157864.0,neutral
1.0,0.0,0.0,0.0,0.0,515.0,511.0,0.0,432.0,39.0,2.0,1762176157865.0,neutral
2.0,0.0,0.0,0.0,0.0,510.0,510.0,0.0,431.0,39.0,2.0,1762176157866.0,neutral
3.0,0.0,0.0,0.0,0.0,504.0,509.0,0.0,430.0,38.0,2.0,1762176157867.0,neutral
4.0,0.0,0.0,0.0,0.0,503.0,508.0,0.0,426.0,38.0,2.0,1762176157868.0,neutral
5.0,0.0,0.0,0.0,0.0,507.0,509.0,0.0,418.0,39.0,2.0,1762176157869.0,neutral
6.0,0.0,0.0,0.0,0.0,514.0,511.0,0.0,412.0,38.0,2.0,1762176157870.0,neutral
7.0,0.0,0.0,0.0,0.0,505.0,512.0,0.0,414.0,38.0,2.0,1762176157871.0,neutral
8.0,0.0,0.0,0.0,0.0,509.0,511.0,1.0,421.0,39.0,2.0,1762176157872.0,neutral
9.0,0.0,0.0,0.0,0.0,510.0,511.0,0.0,428.0,39.0,2.0,1762176157873.0,neutral
10.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,432.0,39.0,2.0,1762176157874.0,neutral
11.0,0.0,0.0,0.0,0.0,512.0,510.0,0.0,433.0,39.0,2.0,1762176157875.0,neutral
